מפעל,רכיב עלות,סוג תמחיר,מרכז עבודה,תאריך עדכון, עלות לסוג תמחיר 1 , עלות לסוג תמחיר 5 , עלות לסוג תמחיר 6 ,עלות לסוג תמחיר 7,מחלקה,,,
100,B09,1,WCINJ035,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ036,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ037,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ038,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ039,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ044,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ045,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ066,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ077,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ0U1,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ100,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ106,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ107,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ111,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ120,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ133,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ137,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ142,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ143,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ144,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ145,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ153,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ155,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ157,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ158,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ159,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ160,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ161,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ169,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJ170,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJBA,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJBB,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJBC,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJBD,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJBE,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJBF,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJBH,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJDC,, 125.52 , -   ,,,הזרקה,,,
100,B09,1,WCINJDD,, 125.52 , -   ,,,הזרקה,,,
100,B09,5,WC403,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WC404,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WC405,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WC406,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WC407,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ001,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ002,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ003,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ004,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ005,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ006,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ007,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ008,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ009,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ010,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ011,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ012,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ013,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ014,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ015,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ016,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ017,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ018,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ019,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ020,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ021,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ022,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ023,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ024,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ025,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ026,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ027,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ028,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ029,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ030,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ031,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ032,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ033,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ034,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ035,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ036,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ037,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ038,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ039,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ044,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ045,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ066,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ077,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ0U1,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ100,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ106,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ107,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ111,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ120,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ133,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ137,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ142,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ143,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ144,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ145,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ153,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ155,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ157,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ158,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ159,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ160,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ161,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ169,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJ170,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJBA,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJBB,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJBC,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJBD,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJBE,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJBF,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJBH,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJDC,, -   , 38.62 ,,,הזרקה,,,
100,B09,5,WCINJDD,, -   , 38.62 ,,,הזרקה,,,
100,B11,1,WCINJ001,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ002,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ003,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ004,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ005,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ006,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ007,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ008,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ009,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ010,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ011,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ012,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ013,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ014,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ015,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ016,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ017,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ018,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ019,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ020,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ021,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ022,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ023,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ024,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ025,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ026,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ027,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ028,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ029,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ030,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ031,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ032,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ033,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ034,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ035,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ036,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ037,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ038,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ039,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ044,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ045,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ066,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ077,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ0U1,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ100,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ106,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ107,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ111,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ120,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ133,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ137,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ142,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ143,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ144,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ145,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ153,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ155,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ157,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ158,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ159,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ160,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ161,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ169,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJ170,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJBA,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJBB,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJBC,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJBD,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJBE,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJBF,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJBH,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJDC,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WCINJDD,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WC403,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WC404,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WC405,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WC406,, 95.72 , -   ,,,הזרקה,,,
100,B11,1,WC407,, 95.72 , -   ,,,הזרקה,,,
100,B11,5,WC403,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WC404,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WC405,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WC406,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WC407,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ001,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ002,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ003,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ004,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ005,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ006,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ007,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ008,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ009,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ010,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ011,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ012,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ013,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ014,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ015,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ016,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ017,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ018,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ019,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ020,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ021,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ022,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ023,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ024,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ025,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ026,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ027,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ028,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ029,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ030,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ031,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ032,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ033,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ034,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ035,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ036,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ037,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ038,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ039,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ044,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ045,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ066,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ077,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ0U1,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ100,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ106,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ107,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ111,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ120,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ133,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ137,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ142,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ143,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ144,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ145,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ153,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ155,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ157,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ158,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ159,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ160,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ161,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ169,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJ170,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJBA,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJBB,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJBC,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJBD,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJBE,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJBF,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJBH,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJDC,, -   , 29.45 ,,,הזרקה,,,
100,B11,5,WCINJDD,, -   , 29.45 ,,,הזרקה,,,
100,B12,1,WC403,, 3.88 , -   ,,,הזרקה,,,
100,B12,1,WC404,, 3.88 , -   ,,,הזרקה,,,
100,B12,1,WC405,, 3.88 , -   ,,,הזרקה,,,
100,B12,1,WC406,, 3.88 , -   ,,,הזרקה,,,
100,B12,1,WC407,, 3.88 , -   ,,,הזרקה,,,
100,B12,1,WCINJ001,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ002,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ003,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ004,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ005,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ006,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ007,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ008,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ009,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ010,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ011,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ012,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ013,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ014,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ015,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ016,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ017,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ018,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ019,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ020,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ021,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ022,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ023,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ024,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ025,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ026,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ027,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ028,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ029,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ030,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ031,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ032,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ033,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ034,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ035,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ036,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ037,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ038,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ039,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ044,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ045,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ066,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ077,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ0U1,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ100,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ106,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ107,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ111,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ120,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ133,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ137,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ142,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ143,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ144,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ145,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ153,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ155,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ157,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ158,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ159,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ160,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ161,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ169,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJ170,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJBA,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJBB,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJBC,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJBD,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJBE,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJBF,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJBH,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJDC,, 12.71 , -   ,,,הזרקה,,,
100,B12,1,WCINJDD,, 12.71 , -   ,,,הזרקה,,,
100,B12,5,WC403,, -   , 1.20 ,,,הזרקה,,,
100,B12,5,WC404,, -   , 1.20 ,,,הזרקה,,,
100,B12,5,WC405,, -   , 1.20 ,,,הזרקה,,,
100,B12,5,WC406,, -   , 1.20 ,,,הזרקה,,,
100,B12,5,WC407,, -   , 1.20 ,,,הזרקה,,,
100,B12,5,WCINJ001,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ002,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ003,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ004,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ005,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ006,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ007,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ008,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ009,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ010,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ011,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ012,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ013,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ014,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ015,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ016,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ017,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ018,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ019,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ020,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ021,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ022,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ023,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ024,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ025,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ026,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ027,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ028,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ029,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ030,, -   , 3.93 ,,,הזרקה,,,
100,B12,5,WCINJ031,, -   , 3.93 ,,,הזרקה,,,
